state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Kerala,Kozhikode(Calicut),Perambra,Bhindi(Ladies Finger),Other,15/09/2018,3900,4100,4000
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,Other,15/09/2018,4900,5100,5000
Kerala,Kozhikode(Calicut),Perambra,Brinjal,Other,15/09/2018,2900,3100,3000
Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,15/09/2018,900,1100,1000
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,15/09/2018,2000,2200,2200
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,15/09/2018,2600,2800,2700
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,15/09/2018,1000,1200,1100
Kerala,Kozhikode(Calicut),Quilandy,Banana - Green,Other,15/09/2018,3200,3300,3300
Kerala,Kozhikode(Calicut),Quilandy,Beetroot,Other,15/09/2018,2000,2200,2100
Kerala,Kozhikode(Calicut),Quilandy,Bhindi(Ladies Finger),Other,15/09/2018,2000,2300,2200
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,15/09/2018,2700,3000,2800
Kerala,Kozhikode(Calicut),Quilandy,Bottle gourd,Other,15/09/2018,2400,2500,2500
Kerala,Kozhikode(Calicut),Quilandy,Brinjal,Other,15/09/2018,1400,1600,1500
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,15/09/2018,1400,1600,1500
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,15/09/2018,5000,5300,5200
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,15/09/2018,2400,2500,2500
Kerala,Kozhikode(Calicut),Quilandy,Cluster beans,Other,15/09/2018,2200,2500,2400
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,15/09/2018,3800,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,15/09/2018,3800,4100,4000
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,15/09/2018,1700,1900,1800
Kerala,Kozhikode(Calicut),Quilandy,Drumstick,Other,15/09/2018,2400,2600,2500
Kerala,Kozhikode(Calicut),Quilandy,French Beans (Frasbean),Other,15/09/2018,2800,3100,3000
Kerala,Kozhikode(Calicut),Quilandy,Ginger(Green),Other,15/09/2018,6500,7000,6500
Kerala,Kozhikode(Calicut),Quilandy,Green Chilli,Other,15/09/2018,3600,3800,3700
Kerala,Kozhikode(Calicut),Quilandy,Onion,Other,15/09/2018,1600,1700,1700
Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,15/09/2018,1100,1200,1200
Kerala,Kozhikode(Calicut),Quilandy,Snakeguard,Other,15/09/2018,2600,2800,2700
Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,15/09/2018,1400,1500,1500
Kerala,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,15/09/2018,1800,2800,2100
Kerala,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,15/09/2018,2200,3300,2500
Kerala,Kozhikode(Calicut),Thamarassery,Ashgourd,Other,15/09/2018,1200,2500,1500
Kerala,Kozhikode(Calicut),Thamarassery,Banana - Green,Banana - Green,15/09/2018,3400,4500,3700
Kerala,Kozhikode(Calicut),Thamarassery,Beetroot,Other,15/09/2018,1600,3000,1900
Kerala,Kozhikode(Calicut),Thamarassery,Bhindi(Ladies Finger),Other,15/09/2018,1800,3000,2400
Kerala,Kozhikode(Calicut),Thamarassery,Bitter gourd,Other,15/09/2018,3200,4000,3500
Kerala,Kozhikode(Calicut),Thamarassery,Brinjal,Other,15/09/2018,1400,2500,1600
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,15/09/2018,800,1500,1100
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,15/09/2018,5400,7000,5700
Kerala,Kozhikode(Calicut),Thamarassery,Cluster beans,Other,15/09/2018,2800,3500,3000
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,15/09/2018,3400,5500,3800
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,15/09/2018,1800,3500,2400
Kerala,Kozhikode(Calicut),Thamarassery,French Beans (Frasbean),Other,15/09/2018,1800,3000,2400
Kerala,Kozhikode(Calicut),Thamarassery,Ginger(Green),Other,15/09/2018,4800,7500,6000
Kerala,Kozhikode(Calicut),Thamarassery,Green Chilli,Other,15/09/2018,2800,3700,3400
Kerala,Kozhikode(Calicut),Thamarassery,Onion,Other,15/09/2018,1400,1900,1600
Kerala,Kozhikode(Calicut),Thamarassery,Potato,Other,15/09/2018,2000,2800,2300
Kerala,Kozhikode(Calicut),Thamarassery,Pumpkin,Other,15/09/2018,900,1700,1200
Kerala,Kozhikode(Calicut),Thamarassery,Snakeguard,Other,15/09/2018,2500,4000,2700
Kerala,Kozhikode(Calicut),Thamarassery,Tomato,Other,15/09/2018,900,1700,1200
Kerala,Malappuram,Kondotty,Amaranthus,Other,15/09/2018,1900,2100,2000
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,15/09/2018,3400,3600,3500
Kerala,Malappuram,Kondotty,Amphophalus,Other,15/09/2018,2400,2600,2500
Kerala,Malappuram,Kondotty,Apple,Other,15/09/2018,9000,9200,9100
Kerala,Malappuram,Kondotty,Ashgourd,Other,15/09/2018,1400,1600,1500
Kerala,Malappuram,Kondotty,Banana - Green,Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Kondotty,Beetroot,Other,15/09/2018,2000,2200,2100
Kerala,Malappuram,Kondotty,Bhindi(Ladies Finger),Other,15/09/2018,1800,2000,1900
Kerala,Malappuram,Kondotty,Bitter gourd,Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Kondotty,Bottle gourd,Other,15/09/2018,1500,1700,1600
Kerala,Malappuram,Kondotty,Brinjal,Other,15/09/2018,2000,2200,2100
Kerala,Malappuram,Kondotty,Cabbage,Other,15/09/2018,1100,1300,1200
Kerala,Malappuram,Kondotty,Carrot,Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Kondotty,Cauliflower,Other,15/09/2018,1800,2000,1900
Kerala,Malappuram,Kondotty,Cluster beans,Other,15/09/2018,2000,2200,2100
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Kondotty,Cucumbar(Kheera),Other,15/09/2018,1100,1300,1200
Kerala,Malappuram,Kondotty,Drumstick,Other,15/09/2018,3800,4000,3900
Kerala,Malappuram,Kondotty,French Beans (Frasbean),Other,15/09/2018,2000,2200,2100
Kerala,Malappuram,Kondotty,Garlic,Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Kondotty,Ginger(Green),Other,15/09/2018,6500,6700,6600
Kerala,Malappuram,Kondotty,Green Chilli,Other,15/09/2018,2000,2200,2100
Kerala,Malappuram,Manjeri,Amaranthus,Other,15/09/2018,1300,1500,1400
Kerala,Malappuram,Manjeri,Apple,Other,15/09/2018,6800,7000,6900
Kerala,Malappuram,Manjeri,Ashgourd,Other,15/09/2018,1700,1900,1800
Kerala,Malappuram,Manjeri,Banana,Other,15/09/2018,3500,3700,3600
Kerala,Malappuram,Manjeri,Beetroot,Other,15/09/2018,1800,2000,1900
Kerala,Malappuram,Manjeri,Bhindi(Ladies Finger),Other,15/09/2018,2300,2500,2400
Kerala,Malappuram,Manjeri,Bitter gourd,Other,15/09/2018,3300,3500,3400
Kerala,Malappuram,Manjeri,Bottle gourd,Other,15/09/2018,1800,2000,1900
Kerala,Malappuram,Manjeri,Brinjal,Other,15/09/2018,2300,2500,2400
Kerala,Malappuram,Manjeri,Cabbage,Other,15/09/2018,1200,1400,1300
Kerala,Malappuram,Manjeri,Capsicum,Other,15/09/2018,3900,4100,4000
Kerala,Malappuram,Manjeri,Carrot,Other,15/09/2018,5200,5500,5300
Kerala,Malappuram,Manjeri,Cauliflower,Other,15/09/2018,2800,3000,2900
Kerala,Malappuram,Manjeri,Coconut,Other,15/09/2018,3200,3400,3300
Kerala,Malappuram,Manjeri,Colacasia,Other,15/09/2018,3800,4000,3900
Kerala,Malappuram,Manjeri,Cowpea(Veg),Other,15/09/2018,3300,3500,3400
Kerala,Malappuram,Manjeri,Cucumbar(Kheera),Other,15/09/2018,1700,1900,1800
Kerala,Malappuram,Manjeri,Drumstick,Other,15/09/2018,2300,2500,2400
Kerala,Malappuram,Manjeri,Elephant Yam (Suran),Other,15/09/2018,1900,2100,2000
Kerala,Malappuram,Manjeri,Ginger(Green),Other,15/09/2018,5800,6000,5900
Kerala,Malappuram,Manjeri,Grapes,Other,15/09/2018,4800,5000,4900
Kerala,Malappuram,Manjeri,Green Chilli,Other,15/09/2018,3300,3500,3400
Kerala,Malappuram,Manjeri,Little gourd (Kundru),Other,15/09/2018,1800,2000,1900
Kerala,Malappuram,Manjeri,Onion,Other,15/09/2018,1500,1700,1600
Kerala,Malappuram,Manjeri,Pepper ungarbled,Other,15/09/2018,36500,36800,36700
Kerala,Malappuram,Manjeri,Pineapple,Other,15/09/2018,3000,3200,3100
Kerala,Malappuram,Manjeri,Potato,Other,15/09/2018,2500,2700,2600
Kerala,Malappuram,Manjeri,Pumpkin,Other,15/09/2018,1100,1300,1200
Kerala,Malappuram,Manjeri,Rice,Other,15/09/2018,3500,4500,3700
Kerala,Malappuram,Manjeri,Snakeguard,Other,15/09/2018,2600,2800,2700
Kerala,Malappuram,Manjeri,Tapioca,Other,15/09/2018,1700,1900,1800
Kerala,Malappuram,Manjeri,Tomato,Other,15/09/2018,900,1100,1000
Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,15/09/2018,1600,2000,1900
Kerala,Palakad,Palakkad,Amaranthus,Other,15/09/2018,1600,2000,1900
Kerala,Palakad,Palakkad,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),15/09/2018,6500,7000,6800
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,15/09/2018,700,1200,1000
Kerala,Palakad,Palakkad,Banana,Nendra Bale,15/09/2018,3800,5000,4500
Kerala,Palakad,Palakkad,Banana,Palayamthodan,15/09/2018,2800,4000,3500
Kerala,Palakad,Palakkad,Banana,Poovan,15/09/2018,6800,8000,7500
Kerala,Palakad,Palakkad,Beetroot,Beetroot,15/09/2018,2000,2500,2300
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),15/09/2018,6000,6500,6300
Kerala,Palakad,Palakkad,Bhindi(Ladies Finger),Bhindi,15/09/2018,2000,2500,2300
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,15/09/2018,3000,3500,3300
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,7000,7500,7300
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram Dal,15/09/2018,8200,8800,8600
Kerala,Palakad,Palakkad,Bottle gourd,Bottle Gourd,15/09/2018,1800,2200,2100
Kerala,Palakad,Palakkad,Brinjal,Brinjal,15/09/2018,2200,2800,2600
Kerala,Palakad,Palakkad,Cabbage,Cabbage,15/09/2018,1500,2000,1800
Kerala,Palakad,Palakkad,Capsicum,Capsicum,15/09/2018,3500,4000,3800
Kerala,Palakad,Palakkad,Carrot,Carrot,15/09/2018,5000,6000,5600
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,15/09/2018,2800,3500,3200
Kerala,Palakad,Palakkad,Chili Red,Red,15/09/2018,10500,11000,10800
Kerala,Palakad,Palakkad,Cluster beans,Cluster Beans,15/09/2018,2000,2500,2300
Kerala,Palakad,Palakkad,Colacasia,Other,15/09/2018,3500,4000,3800
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),15/09/2018,6500,7000,6800
Kerala,Palakad,Palakkad,Cowpea(Veg),Cowpea (Veg),15/09/2018,2500,3000,2800
Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,15/09/2018,1000,1500,1300
Kerala,Palakad,Palakkad,Drumstick,Drumstick,15/09/2018,2500,3000,2800
Kerala,Palakad,Palakkad,Elephant Yam (Suran),Other,15/09/2018,1500,2000,1800
Kerala,Palakad,Palakkad,French Beans (Frasbean),Other,15/09/2018,2500,3000,2800
Kerala,Palakad,Palakkad,Garlic,Garlic,15/09/2018,3500,4000,3800
Kerala,Palakad,Palakkad,Ginger(Green),Green Ginger,15/09/2018,6500,7000,6800
Kerala,Palakad,Palakkad,Green Avare (W),Green Avare (W),15/09/2018,2000,2500,2300
Kerala,Palakad,Palakkad,Green Chilli,Green Chilly,15/09/2018,3500,4000,3800
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green (Whole),15/09/2018,7500,8000,7800
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green Gram Dhall-I,15/09/2018,7500,8000,7800
Kerala,Palakad,Palakkad,Green Peas,Green Peas,15/09/2018,7000,7500,7300
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),15/09/2018,8000,8500,8300
Kerala,Palakad,Palakkad,Lemon,Other,15/09/2018,8500,9500,9100
Kerala,Palakad,Palakkad,Lime,Other,15/09/2018,4000,5000,4600
Kerala,Palakad,Palakkad,Little gourd (Kundru),Other,15/09/2018,4000,5000,4600
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),Mango - Raw-Ripe,15/09/2018,8000,9000,8600
Kerala,Palakad,Palakkad,Onion,Big,15/09/2018,1600,2000,1900
Kerala,Palakad,Palakkad,Onion,Small,15/09/2018,2500,3000,2800
Kerala,Palakad,Palakkad,Pineapple,Pine Apple,15/09/2018,3500,4500,4100
Kerala,Palakad,Palakkad,Potato,Potato,15/09/2018,3300,4000,3700
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,15/09/2018,1000,1500,1300
Kerala,Palakad,Palakkad,Snakeguard,Snakeguard,15/09/2018,2000,2500,2300
Kerala,Palakad,Palakkad,Tapioca,Tapioca,15/09/2018,2000,3000,2600
Kerala,Palakad,Palakkad,Tomato,Tomato,15/09/2018,1400,2000,1800
Kerala,Pathanamthitta,Omalloor,Amaranthus,Amaranthus,15/09/2018,1900,2000,2000
Kerala,Pathanamthitta,Omalloor,Banana,Nendra Bale,15/09/2018,3900,4000,4000
Kerala,Pathanamthitta,Omalloor,Banana,Palayamthodan,15/09/2018,1400,1500,1500
Kerala,Pathanamthitta,Omalloor,Banana,Robusta,15/09/2018,900,1000,1000
Kerala,Pathanamthitta,Omalloor,Bhindi(Ladies Finger),Bhindi,15/09/2018,2400,2500,2500
Kerala,Pathanamthitta,Omalloor,Bitter gourd,Bitter Gourd,15/09/2018,6100,6200,6200
Kerala,Pathanamthitta,Omalloor,Brinjal,Brinjal,15/09/2018,2900,3000,3000
Kerala,Pathanamthitta,Omalloor,Coconut,Coconut,15/09/2018,3900,4000,4000
Kerala,Pathanamthitta,Omalloor,Coconut Oil,Other,15/09/2018,18000,19200,19200
Kerala,Pathanamthitta,Omalloor,Cowpea(Veg),Cowpea (Veg),15/09/2018,4900,5000,5000
Kerala,Pathanamthitta,Omalloor,Elephant Yam (Suran),Other,15/09/2018,4900,5000,5000
Kerala,Pathanamthitta,Omalloor,Ginger(Green),Green Ginger,15/09/2018,6900,7000,7000
Kerala,Pathanamthitta,Omalloor,Green Chilli,Green Chilly,15/09/2018,3400,3500,3500
Kerala,Pathanamthitta,Omalloor,Snakeguard,Snakeguard,15/09/2018,2400,2500,2500
Kerala,Pathanamthitta,Omalloor,Tapioca,Tapioca,15/09/2018,2900,3000,3000
Kerala,Thirssur,Chelakkara,Amaranthus,Other,15/09/2018,2000,2200,2100
Kerala,Thirssur,Chelakkara,Ashgourd,Other,15/09/2018,2500,2800,2600
Kerala,Thirssur,Chelakkara,Banana - Green,Other,15/09/2018,6000,6800,6500
Kerala,Thirssur,Chelakkara,Beetroot,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,15/09/2018,2800,3000,2900
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,15/09/2018,2800,3000,2900
Kerala,Thirssur,Chelakkara,Brinjal,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Cabbage,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Carrot,Other,15/09/2018,5000,5500,5200
Kerala,Thirssur,Chelakkara,Cauliflower,Other,15/09/2018,4500,4800,4600
Kerala,Thirssur,Chelakkara,Coconut Seed,Other,15/09/2018,3600,3800,3700
Kerala,Thirssur,Chelakkara,Cowpea(Veg),Other,15/09/2018,2800,3000,2900
Kerala,Thirssur,Chelakkara,Cucumbar(Kheera),Other,15/09/2018,2400,2500,2500
Kerala,Thirssur,Chelakkara,Drumstick,Other,15/09/2018,7000,7400,7200
Kerala,Thirssur,Chelakkara,Duster Beans,Other,15/09/2018,3500,3800,3600
Kerala,Thirssur,Chelakkara,Elephant Yam (Suran),Other,15/09/2018,2500,2800,2600
Kerala,Thirssur,Chelakkara,Ginger(Green),Other,15/09/2018,8000,8400,8200
Kerala,Thirssur,Chelakkara,Green Chilli,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Mango (Raw-Ripe),Other,15/09/2018,6000,6400,6200
Kerala,Thirssur,Chelakkara,Onion,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Potato,Other,15/09/2018,2600,2800,2700
Kerala,Thirssur,Chelakkara,Pumpkin,Other,15/09/2018,1800,2000,1900
Kerala,Thirssur,Chelakkara,Snakeguard,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Chelakkara,Tapioca,Other,15/09/2018,2400,2600,2500
Kerala,Thirssur,Chelakkara,Tomato,Other,15/09/2018,2200,2400,2300
Kerala,Thirssur,Thrissur,Amaranthus,Amaranthus,15/09/2018,1200,1300,1250
Kerala,Thirssur,Thrissur,Arecanut(Betelnut/Supari),Other,15/09/2018,20000,21000,20500
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,15/09/2018,800,900,850
Kerala,Thirssur,Thrissur,Banana,Banana - Ripe,15/09/2018,3800,4000,3900
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,15/09/2018,2200,2300,2250
Kerala,Thirssur,Thrissur,Banana,Robusta,15/09/2018,2300,2400,2400
Kerala,Thirssur,Thrissur,Banana - Green,Banana - Green,15/09/2018,3400,3500,3450
